X,Y,Z
-0.743312,2.11104,23.0847
-0.783297,2.11013,22.6002
-0.82404,2.11567,22.1334
-0.865299,2.12733,21.6848
-0.906913,2.14481,21.2552
-0.948787,2.16779,20.8454
-0.990884,2.19597,20.4563
-1.03321,2.22908,20.089
-1.07579,2.26687,19.7447
-1.11869,2.3091,19.4248
-1.16197,2.35557,19.1309
-1.20568,2.40609,18.8648
-1.24987,2.46049,18.6287
-1.29459,2.51861,18.4247
-1.33983,2.58028,18.2557
-1.38559,2.64532,18.1246
-1.43181,2.71357,18.0347
-1.47841,2.7848,17.9898
-1.52524,2.8588,17.9938
-1.57212,2.93529,18.0513
-1.6188,3.01394,18.1669
-1.66497,3.09439,18.3455
-1.71023,3.17619,18.5922
-1.75413,3.25882,18.912
-1.79612,3.34167,19.3098
-1.83555,3.42405,19.7899
-1.87169,3.50515,20.3557
-1.90375,3.58407,21.0095
-1.93082,3.65983,21.7518
-1.95194,3.73134,22.5807
-1.96612,3.79745,23.4917
-1.97235,3.85695,24.4768
-1.96964,3.90864,25.5246
-1.9571,3.95134,26.6197
-1.93396,3.98396,27.7426
-1.89967,4.00552,28.8709
-1.85393,4.01528,29.979
-1.79676,4.01271,31.0401
-1.72857,3.99757,32.0273
-1.65015,3.96995,32.9152
-1.56268,3.93023,33.6815
-1.46771,3.8791,34.3087
-1.36709,3.81749,34.785
-1.26291,3.74653,35.1048
-1.15735,3.66747,35.2686
-1.05263,3.58163,35.2829
-0.95085,3.49031,35.1587
-0.853907,3.39478,34.9102
-0.76344,3.29621,34.5543
-0.680762,3.19568,34.1082
-0.606858,3.0942,33.5891
-0.542382,2.99265,33.0133
-0.487693,2.8919,32.3954
-0.442892,2.7927,31.7479
-0.407867,2.69582,31.0815
-0.382343,2.60196,30.4051
-0.365915,2.51179,29.7256
-0.358088,2.426,29.0483
-0.358296,2.34521,28.3776
-0.365917,2.27004,27.7163
-0.380289,2.20105,27.0667
-0.400706,2.13878,26.4305
-0.426435,2.08365,25.8087
-0.456714,2.03604,25.2021
-0.490779,1.99619,24.6112
-0.527873,1.96422,24.0363
-0.567285,1.94013,23.4778
-0.608366,1.92378,22.9358
-0.650561,1.91496,22.4106
-0.693419,1.91333,21.9023
-0.736603,1.91853,21.4113
-0.779885,1.93016,20.9379
-0.823136,1.94784,20.4825
-0.86631,1.97119,20.0455
-0.909427,1.99987,19.6277
-0.952557,2.03356,19.2298
-0.995801,2.072,18.8526
-1.03928,2.11497,18.4972
-1.08313,2.16226,18.1648
-1.12747,2.21373,17.857
-1.17241,2.26922,17.5754
-1.21808,2.32862,17.3221
-1.26453,2.39183,17.0993
-1.31184,2.45873,16.9097
-1.36003,2.52923,16.7565
-1.40908,2.6032,16.643
-1.45894,2.6805,16.5732
-1.50951,2.76097,16.5516
-1.56064,2.84439,16.5831
-1.61211,2.93053,16.6732
-1.66363,3.01905,16.8277
-1.71484,3.10956,17.053
-1.76528,3.2016,17.3557
-1.81439,3.29458,17.7424
-1.86151,3.38782,18.2197
-1.90586,3.48051,18.7937
-1.94654,3.57171,19.4693
-1.98255,3.66034,20.2501
-2.01275,3.74521,21.1375
-2.03593,3.82499,22.1295
-2.0508,3.89826,23.2209
-2.05607,3.96354,24.4015
-2.05046,4.01932,25.6564
-2.03281,4.06415,26.9651
-2.00214,4.0967,28.3017
-1.95776,4.11583,29.6359
-1.89933,4.12068,30.9341
-1.82698,4.11073,32.1607
-1.74133,4.08587,33.2812
-1.64353,4.0464,34.2641
-1.53527,3.99304,35.0833
-1.41871,3.92685,35.7199
-1.29635,3.8492,36.164
-1.17094,3.76163,36.414
-1.0453,3.66578,36.4769
-0.922154,3.56326,36.3664
-0.804007,3.45559,36.1013
-0.693002,3.34418,35.7038
-0.590854,3.23025,35.1971
-0.498822,3.11489,34.604
-0.417715,2.99905,33.9458
-0.347935,2.88359,33.2414
-0.289544,2.76926,32.5067
-0.242337,2.6568,31.7549
-0.205914,2.54687,30.9964
-0.179746,2.44013,30.2392
-0.163225,2.33721,29.4892
-0.155706,2.23873,28.7505
-0.156529,2.14531,28.0261
-0.165031,2.05755,27.3178
-0.180546,1.97603,26.6266
-0.202395,1.90132,25.9531
-0.229875,1.83398,25.2974
-0.262249,1.77447,24.6597
-0.298732,1.72318,24.0395
-0.338511,1.68041,23.4368
-0.380757,1.64626,22.8511
-0.424671,1.62068,22.2823
-0.469527,1.60347,21.73
-0.51471,1.59427,21.1941
-0.559749,1.59261,20.6743
-0.604324,1.59798,20.1707
-0.64826,1.60984,19.6831
-0.691507,1.62769,19.2116
-0.734114,1.65107,18.7563
-0.776205,1.67956,18.3174
-0.817952,1.71284,17.8951
-0.859555,1.75062,17.49
-0.901231,1.79268,17.1025
-0.943196,1.83887,16.7333
-0.985662,1.88905,16.3833
-1.02883,1.94315,16.0534
-1.07287,2.00111,15.7448
-1.11796,2.06289,15.4592
-1.16424,2.12849,15.1983
-1.21183,2.19789,14.9641
-1.26081,2.27111,14.7593
-1.31126,2.34813,14.5867
-1.3632,2.42894,14.4499
-1.41662,2.5135,14.3528
-1.47148,2.60177,14.3
-1.52767,2.69364,14.297
-1.58505,2.78897,14.3498
-1.64337,2.88755,14.4653
-1.70232,2.98912,14.6511
-1.76152,3.09329,14.9156
-1.82043,3.19959,15.2679
-1.87842,3.30741,15.7176
-1.9347,3.416,16.2744
-1.98834,3.52444,16.948
-2.03822,3.63162,17.747
-2.08304,3.73626,18.6784
-2.12135,3.83685,19.7467
-2.15152,3.93171,20.9524
-2.1718,4.01901,22.291
-2.18036,4.09678,23.7513
-2.17536,4.16299,25.3148
-2.1551,4.21567,26.9544
-2.11808,4.25298,28.6347
-2.06318,4.27338,30.3128
-1.98981,4.2757,31.9404
-1.89802,4.25933,33.4664
-1.78864,4.22422,34.8412
-1.66328,4.17099,36.0208
-1.52435,4.10084,36.9704
-1.37493,4.01548,37.6678
-1.21863,3.91698,38.1044
-1.05932,3.80758,38.2853
-0.900893,3.68953,38.2279
-0.747002,3.56492,37.9585
-0.600824,3.43557,37.5091
-0.464896,3.30303,36.9143
-0.341038,3.16853,36.2082
-0.230348,3.03309,35.4219
-0.133265,2.89751,34.5829
-0.0496867,2.76251,33.7136
0.0209082,2.62872,32.8319
0.0793242,2.49668,31.9512
0.126538,2.36695,31.0812
0.163603,2.24,30.2284
0.191583,2.11629,29.3969
0.211502,1.99622,28.589
0.224313,1.88016,27.8057
0.230879,1.7684,27.0472
0.231968,1.6612,26.3128
0.228242,1.55879,25.6018
0.220266,1.46133,24.9132
0.208511,1.36897,24.2459
0.193353,1.28183,23.5988
0.175088,1.20002,22.971
0.153936,1.12364,22.3615
0.130055,1.05285,21.7696
0.103562,0.987792,21.1943
0.0745548,0.928702,20.635
0.0431562,0.875862,20.0912
0.00956138,0.829613,19.5622
-0.025904,0.790323,19.0475
-0.0627408,0.758313,18.5467
-0.100278,0.733755,18.0593
-0.137744,0.716577,17.5849
-0.174389,0.706418,17.1232
-0.209623,0.702669,16.6739
-0.24309,0.704589,16.2365
-0.274676,0.711413,15.8108
-0.304459,0.722448,15.3965
-0.332649,0.737114,14.9934
-0.359525,0.754952,14.6011
-0.385394,0.775617,14.2194
-0.410561,0.798859,13.848
-0.435319,0.824508,13.4869
-0.459935,0.852451,13.1357
-0.484655,0.882629,12.7943
-0.509699,0.915017,12.4626
-0.535266,0.949623,12.1404
-0.561535,0.986479,11.8276
-0.588672,1.02564,11.5242
-0.616827,1.06717,11.23
-0.646141,1.11116,10.9452
-0.676746,1.15771,10.6698
-0.708768,1.20692,10.4038
-0.742328,1.25892,10.1476
-0.777545,1.31384,9.9014
-0.814535,1.37182,9.66554
-0.853412,1.43301,9.44055
-0.894289,1.49756,9.22711
-0.937279,1.56563,9.02605
-0.982493,1.6374,8.83843
-1.03004,1.71304,8.66557
-1.08002,1.79272,8.5091
-1.13255,1.87663,8.37106
-1.1877,1.96494,8.25392
-1.24557,2.05783,8.16071
-1.30622,2.15544,8.09513
-1.36969,2.25794,8.06168
-1.436,2.36543,8.06577
-1.50512,2.47802,8.11394
-1.57697,2.59573,8.214
-1.65141,2.71854,8.37526
-1.72821,2.84635,8.6087
-1.80701,2.97894,8.92719
-1.88734,3.11597,9.34557
-1.96854,3.25691,9.88079
-2.04972,3.40103,10.5517
-2.12975,3.54732,11.379
-2.20718,3.69448,12.3841
-2.28022,3.84084,13.5885
-2.34667,3.98434,15.0119
-2.40392,4.12246,16.6696
-2.44893,4.25226,18.5699
-2.47828,4.37039,20.7096
-2.48827,4.47318,23.0705
-2.47512,4.5568,25.6152
-2.43516,4.61753,28.2849
-2.36523,4.65203,30.9991
-2.26304,4.65772,33.6589
-2.12759,4.63313,36.154
-1.95949,4.57824,38.3742
-1.76125,4.49455,40.2218
-1.53724,4.38513,41.6242
-1.29358,4.25421,42.5429
-1.03768,4.10677,42.9765
-0.777599,3.94785,42.9584
-0.521311,3.78196,42.5484
-0.275894,3.61263,41.8225
-0.0468655,3.44225,40.862
0.162227,3.2722,39.744
0.349865,3.10325,38.5359
0.516301,2.93589,37.2916
0.663116,2.77065,36.0518
0.792711,2.6083,34.8445
0.90786,2.44985,33.6871
1.01135,2.29653,32.5893
1.10575,2.14975,31.5545
1.1932,2.01097,30.5826
1.27536,1.88162,29.6708
1.35337,1.76291,28.815
1.42791,1.65579,28.0106
1.49932,1.56081,27.2531
1.56771,1.47812,26.5381
1.63313,1.40751,25.8618
1.69569,1.34848,25.2209
1.75554,1.30033,24.6125
1.81296,1.26226,24.0346
1.86832,1.23342,23.4852
1.92205,1.21299,22.9632
1.97461,1.20018,22.4676
2.02648,1.19426,21.9979
2.07815,1.19454,21.5538
2.13004,1.20043,21.1356
2.18258,1.21135,20.7434
2.23614,1.22682,20.3781
2.29103,1.24636,20.0405
2.34753,1.26959,19.7318
2.40588,1.2961,19.4535
2.46626,1.32556,19.2074
2.52879,1.35765,18.9955
2.59356,1.39205,18.8202
2.66062,1.42845,18.6842
2.72993,1.46657,18.5907
2.80145,1.50608,18.543
2.87504,1.54666,18.5447
2.95052,1.58796,18.6001
3.02765,1.62959,18.7132
3.10611,1.67113,18.8885
3.18551,1.71209,19.1306
3.26536,1.75193,19.4439
3.3451,1.79007,19.8325
3.42408,1.82581,20.2999
3.50153,1.85843,20.8488
3.57663,1.8871,21.4805
3.64842,1.91098,22.1949
3.7159,1.92913,22.9893
3.778,1.94063,23.8588
3.83361,1.94453,24.7951
3.88162,1.93996,25.7867
3.92096,1.92611,26.8189
3.95065,1.90232,27.8734
3.96984,1.86813,28.9289
3.97786,1.82333,29.9622
3.97427,1.76802,30.9488
3.95888,1.70261,31.8644
3.9318,1.62789,32.6863
3.89341,1.54499,33.3946
3.84435,1.45537,33.9738
3.78548,1.36074,34.4136
3.71785,1.26301,34.7088
3.6426,1.16419,34.8601
3.56096,1.0663,34.873
3.47414,0.971246,34.7573
3.38332,0.880779,34.5257
3.28962,0.796396,34.193
3.19408,0.719318,33.7749
3.09766,0.650468,33.2868
3.00126,0.590476,32.7435
2.90571,0.5397,32.1585
2.81178,0.498263,31.5434
2.72022,0.466088,30.9084
2.63173,0.442937,30.2617
2.547,0.428445,29.6102
2.46667,0.422149,28.9592
2.39137,0.423511,28.3129
2.32169,0.43193,27.6745
2.25816,0.446758,27.0464
2.20126,0.467307,26.4303
2.15137,0.492861,25.8275
2.10881,0.522688,25.2391
2.07375,0.556062,24.6657
2.04628,0.592281,24.1079
2.02635,0.630692,23.5661
2.01382,0.670714,23.0407
2.00844,0.711857,22.5322
2.00993,0.753726,22.0408
2.01794,0.796028,21.5672
2.03211,0.838567,21.1117
2.0521,0.88123,20.675
2.07756,0.923973,20.2577
2.10819,0.966809,19.8607
2.1437,1.00979,19.485
2.18385,1.053,19.1315
2.22842,1.09652,18.8018
2.27723,1.14047,18.4972
2.33011,1.18492,18.2195
2.38691,1.22996,17.9708
2.44749,1.27565,17.7533
2.51172,1.32204,17.5697
2.57946,1.36912,17.4231
2.65057,1.41688,17.3168
2.72486,1.46525,17.2547
2.80216,1.51411,17.241
2.88221,1.5633,17.2803
2.96474,1.61258,17.3778
3.04941,1.66167,17.539
3.1358,1.7102,17.7695
3.22342,1.75769,18.0752
3.31168,1.80362,18.462
3.39989,1.84732,18.9354
3.48726,1.88805,19.5003
3.57287,1.92495,20.1604
3.65568,1.95707,20.9179
3.73456,1.98337,21.7727
3.80826,2.00274,22.7218
3.87547,2.01401,23.7588
3.93483,2.01604,24.8732
3.985,2.00773,26.0497
4.02469,1.9881,27.2687
4.05274,1.95636,28.5059
4.06817,1.912,29.7337
4.07028,1.85484,30.9216
4.05867,1.78512,32.0383
4.03331,1.70353,33.0536
3.99452,1.61122,33.9404
3.94298,1.50978,34.6765
3.87967,1.40121,35.2463
3.80584,1.28779,35.6413
3.72286,1.172,35.8608
3.63222,1.05635,35.911
3.53537,0.943281,35.804
3.43371,0.835007,35.5561
3.32855,0.733445,35.1865
3.22104,0.64014,34.7157
3.11224,0.556243,34.1635
3.0031,0.482518,33.5489
2.89446,0.419375,32.8887
2.78711,0.366922,32.1975
2.68179,0.325025,31.4874
2.57921,0.293364,30.7681
2.48003,0.271492,30.0474
2.38494,0.258867,29.3309
2.29456,0.254895,28.6231
2.20953,0.25894,27.9269
2.13046,0.270338,27.2444
2.05794,0.288396,26.5771
1.99249,0.312391,25.9257
1.93458,0.341566,25.2909
1.88461,0.375136,24.6728
1.84282,0.412294,24.0715
1.80933,0.452242,23.487
1.78414,0.494216,22.9193
1.76706,0.537523,22.3683
1.7578,0.581573,21.834
1.75598,0.625899,21.3163
1.76115,0.670169,20.8155
1.77285,0.714175,20.3315
1.79064,0.757823,19.8645
1.81408,0.801111,19.415
1.8428,0.844112,18.9832
1.87648,0.886944,18.5697
1.91484,0.929762,18.1751
1.95766,0.972736,17.8002
2.00475,1.01604,17.446
2.05597,1.05986,17.1135
2.11122,1.10434,16.8043
2.1704,1.14964,16.5198
2.23345,1.19589,16.2622
2.30031,1.24318,16.0335
2.37094,1.2916,15.8365
2.44527,1.34119,15.6742
2.52323,1.39196,15.5502
2.60475,1.44387,15.4686
2.68969,1.49686,15.4339
2.77792,1.55078,15.4515
2.86922,1.60545,15.5272
2.96332,1.6606,15.6676
3.05989,1.71588,15.8798
3.15848,1.77084,16.1713
3.25855,1.82493,16.5503
3.35943,1.87749,17.0249
3.46033,1.9277,17.6029
3.56029,1.97463,18.2916
3.65819,2.01718,19.0971
3.75276,2.05413,20.023
3.84256,2.0841,21.0703
3.92602,2.10562,22.2359
4.00145,2.11715,23.5115
4.0671,2.11714,24.883
4.12125,2.10409,26.3297
4.16226,2.0767,27.8241
4.18867,2.03391,29.3323
4.19933,1.97507,30.8152
4.19347,1.90004,32.2307
4.17081,1.80925,33.5363
4.13155,1.7038,34.6923
4.07643,1.58545,35.6651
4.00662,1.45655,36.4296
3.92371,1.31996,36.9713
3.8295,1.17888,37.287
3.72591,1.03665,37.384
3.61484,0.896527,37.2787
3.49806,0.761526,36.994
3.37714,0.634221,36.5571
3.25342,0.516655,35.9965
3.12805,0.41029,35.3401
3.00201,0.316022,34.6134
2.8761,0.234236,33.8391
2.75108,0.164896,33.0357
2.6276,0.107644,32.2184
2.50628,0.0619016,31.3987
2.38771,0.0269534,30.5852
2.27244,0.00202164,29.7838
2.16101,-0.0136816,28.9987
2.05392,-0.020917,28.2323
1.95168,-0.0203956,27.486
1.85477,-0.0127699,26.7604
1.76367,0.00136414,26.0555
1.67887,0.0214549,25.371
1.60085,0.0469735,24.7062
1.53012,0.0773847,24.0608
1.46717,0.112114,23.4338
1.41243,0.150521,22.8248
1.36626,0.191878,22.2331
1.32887,0.235384,21.6581
1.30029,0.280204,21.0992
1.2803,0.32553,20.5561
1.26853,0.370658,20.0283
1.26441,0.41504,19.5155
1.2673,0.458319,19.0174
1.27655,0.500322,18.5336
1.29153,0.541035,18.0641
1.31169,0.580567,17.6086
1.33656,0.619109,17.1671
1.36574,0.656904,16.7395
1.39896,0.694219,16.3258
1.43597,0.731331,15.9261
1.47662,0.768511,15.5406
1.52081,0.80602,15.1695
1.56847,0.8441,14.8132
1.61958,0.882978,14.4722
1.67416,0.922862,14.1471
1.73222,0.963944,13.8386
1.79384,1.00639,13.5477
1.85906,1.05037,13.2757
1.92798,1.096,13.024
2.00068,1.14342,12.7944
2.07724,1.19273,12.5891
2.15775,1.244,12.4106
2.24229,1.2973,12.262
2.33091,1.35265,12.1471
2.42367,1.41006,12.0702
2.52058,1.46949,12.0364
2.62161,1.53084,12.0518
2.72667,1.59398,12.1233
2.83564,1.65868,12.2589
2.94828,1.72465,12.4679
3.06426,1.79146,12.7606
3.18312,1.85858,13.1484
3.30427,1.92533,13.6439
3.42691,1.99085,14.2603
3.55005,2.05406,15.0111
3.67247,2.1137,15.9093
3.79268,2.16822,16.9666
3.90893,2.21585,18.1919
4.0192,2.25457,19.5896
4.12121,2.28212,21.158
4.21248,2.29611,22.8864
4.29043,2.29408,24.7541
4.35245,2.27361,26.7284
4.39612,2.23258,28.7639
4.41937,2.16928,30.804
4.42065,2.08269,32.7831
4.39916,1.9727,34.6316
4.35494,1.84021,36.2813
4.28896,1.68729,37.6727
4.20302,1.5171,38.7607
4.09962,1.3338,39.5188
3.98171,1.14222,39.9415
3.85238,0.947576,40.0431
3.71457,0.754996,39.8542
3.57084,0.569162,39.4168
3.42327,0.393956,38.7786
3.27342,0.232239,37.9883
3.12245,0.0857691,37.091
2.9712,-0.0447417,36.1265
2.82035,-0.159478,35.1269
2.67048,-0.259314,34.1176
2.52217,-0.345603,33.1167
2.37601,-0.419988,32.137
2.2326,-0.484256,31.1864
2.09256,-0.540228,30.2693
1.95653,-0.589684,29.3876
1.82516,-0.634322,28.5412
1.69916,-0.675714,27.7292
1.57925,-0.715272,26.9501
1.46624,-0.754214,26.2017
1.36096,-0.793502,25.482
1.26429,-0.833797,24.7892
1.177,-0.875421,24.1213
1.09972,-0.918362,23.4767
1.03281,-0.962343,22.8539
0.976272,-1.00694,22.2518
0.92982,-1.05172,21.6692
0.892891,-1.09632,21.1053
0.86476,-1.14057,20.5592
0.844632,-1.18441,20.0304
0.831715,-1.22796,19.5184
0.825258,-1.27141,19.0227
0.824585,-1.31504,18.543
0.829094,-1.35915,18.0792
0.838265,-1.40407,17.6311
0.851651,-1.4501,17.1986
0.868876,-1.49755,16.7819
0.889623,-1.54671,16.3811
0.913628,-1.59784,15.9965
0.940677,-1.6512,15.6284
0.970596,-1.70701,15.2776
1.00325,-1.76547,14.9446
1.03852,-1.8268,14.6304
1.07634,-1.89116,14.3361
1.11663,-1.95872,14.0632
1.15934,-2.02964,13.8133
1.20443,-2.10405,13.5884
1.25186,-2.18208,13.3912
1.30159,-2.26382,13.2243
1.35357,-2.34936,13.0915
1.40771,-2.43875,12.9966
1.46393,-2.53201,12.9446
1.52208,-2.62911,12.9411
1.582,-2.72999,12.9923
1.64342,-2.8345,13.1059
1.70605,-2.94242,13.2901
1.76946,-3.05343,13.5544
1.83313,-3.16709,13.9091
1.8964,-3.28284,14.3654
1.95847,-3.39994,14.9351
2.01834,-3.51746,15.6301
2.07482,-3.63427,16.4619
2.12652,-3.74901,17.4405
2.17182,-3.86007,18.5737
2.20888,-3.96561,19.8652
2.23569,-4.06357,21.3131
2.2501,-4.1517,22.9082
2.24989,-4.22767,24.6325
2.23292,-4.2891,26.4575
2.19725,-4.33379,28.344
2.14134,-4.35978,30.2428
2.0642,-4.3656,32.0967
1.96563,-4.35037,33.8441
1.84632,-4.31396,35.4239
1.70794,-4.25701,36.7811
1.55318,-4.18093,37.8721
1.38557,-4.08778,38.6686
1.20934,-3.98007,39.16
1.02912,-3.86052,39.3534
0.849543,-3.73182,39.2709
0.674981,-3.59641,38.9461
0.50918,-3.45637,38.4196
0.355069,-3.31334,37.7341
0.214644,-3.1686,36.9311
0.0889749,-3.02311,36.0479
-0.021693,-2.87762,35.1163
-0.117787,-2.73278,34.1618
-0.200226,-2.58916,33.2039
-0.270259,-2.4473,32.2566
-0.329317,-2.30773,31.3296
-0.378911,-2.17096,30.4286
-0.420557,-2.03746,29.5571
-0.455727,-1.90769,28.7162
-0.485828,-1.78205,27.906
-0.512186,-1.66096,27.1257
-0.536042,-1.5448,26.3739
-0.558551,-1.43397,25.649
-0.580766,-1.32889,24.9495
-0.603622,-1.23005,24.2738
-0.627899,-1.138,23.6203
-0.654169,-1.05333,22.9878
-0.682748,-0.97669,22.3751
-0.713658,-0.908624,21.7812
-0.746652,-0.849531,21.205
-0.781286,-0.799547,20.6458
-0.81704,-0.75851,20.1029
-0.853442,-0.725991,19.5758
-0.890147,-0.701366,19.0637
-0.926971,-0.683916,18.5664
-0.963879,-0.672899,18.0833
-1.00096,-0.667612,17.6142
-1.03838,-0.667416,17.1587
-1.07635,-0.67175,16.7165
-1.11513,-0.680132,16.2875
-1.15495,-0.692157,15.8715
-1.19608,-0.707489,15.4683
-1.23875,-0.725852,15.078
-1.28318,-0.747022,14.7004
-1.3296,-0.770827,14.3357
-1.37821,-0.797131,13.984
-1.42921,-0.825835,13.6456
-1.48277,-0.856872,13.3206
-1.53908,-0.8902,13.0097
-1.59832,-0.925797,12.7134
-1.66064,-0.963661,12.4324
-1.72622,-1.0038,12.1678
-1.79522,-1.04625,11.9206
-1.8678,-1.09103,11.6924
-1.94411,-1.13817,11.485
-2.0243,-1.18771,11.3006
-2.1085,-1.23967,11.1417
-2.19685,-1.29408,11.0117
-2.28944,-1.35093,10.9142
-2.38636,-1.41021,10.8539
-2.48766,-1.47185,10.8361
-2.59335,-1.53576,10.8673
-2.70339,-1.6018,10.9549
-2.81766,-1.66973,11.1077
-2.93595,-1.73924,11.3355
-3.05796,-1.80992,11.6499
-3.18323,-1.8812,12.0637
-3.31116,-1.95237,12.5909
-3.44093,-2.02252,13.2467
-3.57151,-2.09051,14.0469
-3.70158,-2.15495,15.0069
-3.82956,-2.21418,16.141
-3.95353,-2.26622,17.4605
-4.07127,-2.30882,18.972
-4.18023,-2.33944,20.6749
-4.27766,-2.35535,22.5586
-4.36062,-2.35371,24.6006
-4.42617,-2.33175,26.7639
-4.47155,-2.28694,28.9966
-4.49442,-2.21729,31.2328
-4.49306,-2.12158,33.3963
-4.46666,-1.99965,35.4057
-4.4154,-1.85256,37.1824
-4.34056,-1.68273,38.6586
-4.24442,-1.49389,39.7849
-4.13005,-1.29089,40.5353
-4.00097,-1.07938,40.909
-3.86078,-0.865376,40.9284
-3.71278,-0.654716,40.6341
-3.55974,-0.452604,40.0786
-3.40375,-0.263197,39.3193
-3.2463,-0.0893635,38.4123
-3.08841,0.0673675,37.4085
-2.9308,0.206693,36.3506
-2.77409,0.329308,35.2725
-2.61888,0.436627,34.1992
-2.46582,0.530521,33.1482
-2.31568,0.613097,32.1307
-2.16927,0.686518,31.1528
-2.02752,0.752885,30.2174
-1.89141,0.814139,29.3246
-1.762,0.871982,28.4733
-1.64039,0.927812,27.6611
-1.52767,0.982661,26.8857
-1.42485,1.03716,26.1442
-1.33273,1.09157,25.4341
-1.25183,1.14582,24.7529
-1.18228,1.19966,24.0987
-1.1239,1.25278,23.4695
-1.07618,1.30492,22.8638
-1.03843,1.35598,22.2803
-1.00985,1.40598,21.718
-0.989597,1.45508,21.1761
-0.976876,1.50355,20.654
-0.970937,1.55172,20.1512
-0.971102,1.59996,19.6675
-0.976767,1.64866,19.2027
-0.987403,1.6982,18.757
-1.00255,1.74893,18.3305
-1.0218,1.80118,17.9236
-1.04482,1.85527,17.5367
-1.0713,1.91147,17.1708
-1.10101,1.97004,16.8266
-1.13372,2.03119,16.5053
-1.16924,2.09512,16.2085
-1.20742,2.16199,15.9377
-1.2481,2.23195,15.695
-1.29116,2.3051,15.483
-1.33646,2.38153,15.3044
-1.38387,2.4613,15.1627
-1.43323,2.54442,15.0616
-1.48437,2.63087,15.0057
-1.5371,2.72057,15.0001
-1.59116,2.8134,15.0506
-1.64625,2.90917,15.1637
-1.702,3.00759,15.3465
-1.75796,3.1083,15.6069
-1.81359,3.21082,15.9532
-1.86822,3.31456,16.3942
-1.92105,3.41877,16.9385
-1.97117,3.52255,17.5945
-2.01748,3.62484,18.3695
-2.05875,3.72439,19.2692
-2.09359,3.81979,20.2966
-2.12048,3.90945,21.451
-2.1378,3.99164,22.7268
-2.14388,4.06455,24.1125
-2.13707,4.12632,25.5898
-2.11585,4.17516,27.1327
-2.07892,4.20941,28.7083
-2.02534,4.22769,30.2771
-1.95468,4.22898,31.795
-1.86707,4.21275,33.2162
-1.76335,4.17899,34.4962
-1.64507,4.12826,35.5956
-1.51446,4.06165,36.4835
-1.37438,3.98071,37.1398
-1.22809,3.8873,37.5565
-1.07914,3.78344,37.7376
-0.931059,3.67118,37.6978
-0.787184,3.55245,37.46
-0.650436,3.42897,37.0523
-0.523185,3.30222,36.5054
-0.407175,3.17343,35.8499
-0.303518,3.04363,35.1144
-0.212742,2.91366,34.3238
-0.134885,2.78428,33.4995
-0.0696015,2.65615,32.6584
-0.0162779,2.52987,31.8136
0.0258679,2.406,30.9749
0.0577012,2.28508,30.149
0.0801061,2.16762,29.3406
0.0939382,2.05408,28.5523
0.0999943,1.94489,27.7856
0.0989948,1.84049,27.0411
0.0915765,1.74125,26.3187
0.0782947,1.64756,25.618
0.0596335,1.55981,24.9382
0.0360236,1.47839,24.2786
0.00786949,1.40373,23.6384
-0.024416,1.33626,23.0168
-0.0603712,1.27643,22.4129
-0.0994473,1.22467,21.8262
-0.140983,1.18132,21.2559
-0.184213,1.1466,20.7015
-0.22831,1.1205,20.1625
-0.272468,1.10278,19.6384
-0.315991,1.09298,19.1287
-0.358362,1.09046,18.6332
-0.399276,1.09453,18.1514
-0.438624,1.10448,17.6832
-0.47646,1.11966,17.2282
-0.512954,1.13951,16.7862
-0.548349,1.16358,16.3571
-0.582926,1.19149,15.9406
-0.616981,1.22298,15.5369
-0.650804,1.25786,15.1457
-0.684678,1.29598,14.767
-0.718865,1.33726,14.4011
-0.753609,1.38167,14.0479
-0.789136,1.42921,13.7078
-0.825652,1.47991,13.381
-0.863348,1.53381,13.068
-0.902396,1.59098,12.7694
-0.942959,1.65153,12.4859
-0.985182,1.71554,12.2184
-1.0292,1.78313,11.968
-1.07514,1.85441,11.7362
-1.12311,1.92951,11.5248
-1.1732,2.00855,11.3357
-1.2255,2.09165,11.1717
-1.28006,2.17893,11.0356
-1.33694,2.27047,10.9313
-1.39614,2.36636,10.8631
-1.45762,2.46665,10.8362
-1.52134,2.57136,10.8569
-1.58715,2.68044,10.9323
-1.65487,2.79379,11.0708
-1.72421,2.91123,11.2823
-1.79478,3.03247,11.5778
-1.86607,3.15708,11.9699
-1.93739,3.28449,12.4724
-2.00787,3.41393,13.1003
-2.07645,3.54441,13.8693
-2.14178,3.67469,14.7949
-2.20225,3.80324,15.8917
-2.25597,3.92819,17.1719
-2.30074,4.04741,18.6432
-2.33407,4.1584,20.3067
-2.35327,4.25845,22.1542
-2.35551,4.34464,24.1656
-2.33799,4.41403,26.3072
-2.29811,4.4638,28.5302
-2.23376,4.4915,30.7714
-2.14353,4.49528,32.9563
-2.02702,4.4741,35.004
-1.88502,4.42794,36.8348
-1.71967,4.35785,38.378
-1.53444,4.26591,39.5798
-1.33397,4.15507,40.4092
-1.12377,4.02876,40.86
-0.909824,3.89061,40.9502
-0.698045,3.744,40.7171
-0.493807,3.59182,40.2114
-0.301508,3.43631,39.4898
-0.124295,3.27908,38.6093
0.0360298,3.12122,37.6219
0.178924,2.96351,36.5724
0.304895,2.80658,35.4962
0.415233,2.65101,34.4204
0.511732,2.49746,33.3637
0.596463,2.34665,32.3386
0.671592,2.19939,31.3523
0.73924,2.0566,30.408
0.801387,1.91922,29.5064
0.859792,1.78833,28.6466
